312.006, 129.489, 3.497,  3.620 False
311.889, 129.489, 3.532,  3.653 False
311.770, 129.489, 3.564,  3.686 False
311.651, 129.489, 3.599,  3.719 False
311.530, 129.489, 3.632,  3.752 False
311.408, 129.489, 3.666,  3.785 False
311.285, 129.489, 3.699,  3.818 False
311.161, 129.489, 3.733,  3.851 False
311.035, 129.489, 3.766,  3.884 False
310.909, 129.489, 3.801,  3.917 False
310.781, 129.489, 3.833,  3.950 False
310.653, 129.489, 3.867,  3.983 False
310.523, 129.489, 3.899,  4.016 False
310.392, 129.489, 3.933,  4.049 False
310.260, 129.489, 3.965,  4.082 False
310.127, 129.489, 3.998,  4.115 False
309.993, 129.489, 4.030,  4.148 False
309.858, 129.489, 4.063,  4.181 False
309.722, 129.489, 4.094,  4.214 False
309.585, 129.489, 4.126,  4.247 False
309.446, 129.489, 4.157,  4.280 False
309.307, 129.489, 4.189,  4.313 False
309.167, 129.489, 4.220,  4.346 False
309.025, 129.489, 4.253,  4.379 False
308.883, 129.489, 4.283,  4.412 False
308.739, 129.489, 4.316,  4.445 False
308.594, 129.489, 4.346,  4.478 False
308.449, 129.489, 4.379,  4.511 False
308.302, 129.489, 4.410,  4.544 False
308.154, 129.489, 4.442,  4.577 False
308.005, 129.489, 4.473,  4.610 False
307.856, 129.489, 4.505,  4.643 False
307.705, 129.489, 4.536,  4.676 False
307.553, 129.489, 4.568,  4.709 False
307.400, 129.489, 4.598,  4.742 False
307.246, 129.489, 4.630,  4.775 False
307.090, 129.489, 4.661,  4.808 False
306.934, 129.489, 4.693,  4.841 False
306.777, 129.489, 4.723,  4.874 False
306.619, 129.489, 4.755,  4.907 False
306.460, 129.489, 4.785,  4.940 False
306.299, 129.489, 4.817,  4.973 False
306.138, 129.489, 4.847,  5.006 False
305.976, 129.489, 4.879,  5.039 False
305.812, 129.489, 4.909,  5.072 False
305.648, 129.490, 4.942,  5.105 False
305.482, 129.490, 4.972,  5.138 False
305.316, 129.490, 5.004,  5.171 False
305.148, 129.490, 5.033,  5.204 False
304.980, 129.490, 5.066,  5.237 False
304.810, 129.490, 5.095,  5.270 False
304.639, 129.490, 5.128,  5.303 False
304.468, 129.490, 5.158,  5.336 False
304.295, 129.489, 5.190,  5.369 False
304.121, 129.488, 5.215,  5.402 False
303.947, 129.488, 5.236,  5.435 False
303.772, 129.488, 5.239,  5.468 False
303.598, 129.488, 5.237,  5.501 False
303.424, 129.489, 5.239,  5.534 False
303.249, 129.492, 5.253,  5.567 False
303.073, 129.495, 5.273,  5.600 False
302.897, 129.498, 5.304,  5.633 False
302.719, 129.501, 5.339,  5.666 False
302.540, 129.503, 5.382,  5.699 False
302.359, 129.505, 5.425,  5.732 False
302.177, 129.508, 5.471,  5.765 False
301.993, 129.512, 5.514,  5.798 False
301.808, 129.516, 5.558,  5.831 False
301.622, 129.520, 5.598,  5.864 False
301.434, 129.524, 5.639,  5.897 False
301.245, 129.529, 5.676,  5.930 False
301.055, 129.533, 5.714,  5.963 False
300.864, 129.540, 5.747,  5.996 False
300.671, 129.547, 5.784,  6.029 False
300.478, 129.553, 5.818,  6.062 False
300.283, 129.559, 5.854,  6.095 False
300.087, 129.566, 5.888,  6.128 False
299.890, 129.573, 5.923,  6.161 False
299.692, 129.579, 5.955,  6.194 False
299.493, 129.586, 5.990,  6.227 False
299.292, 129.593, 6.021,  6.260 False
299.091, 129.600, 6.055,  6.293 False
298.888, 129.608, 6.086,  6.326 False
298.685, 129.615, 6.120,  6.359 False
298.480, 129.623, 6.152,  6.392 False
298.274, 129.631, 6.186,  6.425 False
298.067, 129.639, 6.217,  6.458 False
297.859, 129.648, 6.250,  6.491 False
297.650, 129.657, 6.281,  6.524 False
297.440, 129.666, 6.315,  6.557 False
297.229, 129.677, 6.345,  6.590 False
297.017, 129.688, 6.378,  6.623 False
296.804, 129.700, 6.408,  6.656 False
296.590, 129.712, 6.442,  6.689 False
296.375, 129.725, 6.472,  6.722 False
296.158, 129.739, 6.505,  6.755 False
295.941, 129.753, 6.535,  6.788 False
295.723, 129.768, 6.568,  6.821 False
295.504, 129.783, 6.598,  6.854 False
295.283, 129.799, 6.631,  6.887 False
295.062, 129.816, 6.660,  6.920 False
294.840, 129.833, 6.693,  6.953 False
294.617, 129.851, 6.721,  6.986 False
294.393, 129.870, 6.752,  7.019 False
294.168, 129.888, 6.780,  7.052 False
293.942, 129.906, 6.812,  7.085 False
293.714, 129.924, 6.840,  7.118 False
293.487, 129.944, 6.870,  7.151 False
293.258, 129.964, 6.898,  7.184 False
293.028, 129.983, 6.929,  7.217 False
292.797, 130.004, 6.956,  7.250 False
292.565, 130.026, 6.987,  7.283 False
292.333, 130.048, 7.016,  7.316 False
292.099, 130.070, 7.047,  7.349 False
291.864, 130.091, 7.076,  7.382 False
291.629, 130.112, 7.108,  7.415 False
291.392, 130.133, 7.136,  7.448 False
291.154, 130.154, 7.167,  7.481 False
290.915, 130.176, 7.195,  7.514 False
290.676, 130.197, 7.226,  7.547 False
290.435, 130.218, 7.253,  7.580 False
290.193, 130.238, 7.284,  7.613 False
289.951, 130.259, 7.311,  7.646 False
289.707, 130.280, 7.342,  7.679 False
289.462, 130.301, 7.370,  7.712 False
289.217, 130.322, 7.401,  7.745 False
288.970, 130.343, 7.429,  7.778 False
288.723, 130.363, 7.459,  7.811 False
288.474, 130.383, 7.486,  7.844 False
288.225, 130.404, 7.517,  7.877 False
287.974, 130.424, 7.544,  7.910 False
287.723, 130.445, 7.575,  7.943 False
287.471, 130.465, 7.602,  7.976 False
287.217, 130.486, 7.633,  8.009 False
286.963, 130.506, 7.660,  8.042 False
286.708, 130.527, 7.690,  8.075 False
286.452, 130.547, 7.718,  8.108 False
286.194, 130.567, 7.749,  8.141 False
285.936, 130.588, 7.776,  8.174 False
285.677, 130.607, 7.807,  8.207 False
285.417, 130.627, 7.835,  8.240 False
285.155, 130.647, 7.866,  8.273 False
284.893, 130.666, 7.893,  8.306 False
284.630, 130.683, 7.923,  8.339 False
284.366, 130.701, 7.951,  8.372 False
284.101, 130.718, 7.982,  8.405 False
283.834, 130.734, 8.010,  8.438 False
283.567, 130.751, 8.042,  8.471 False
283.299, 130.767, 8.070,  8.504 False
283.029, 130.782, 8.101,  8.537 False
282.759, 130.797, 8.129,  8.570 False
282.488, 130.812, 8.161,  8.603 False
282.215, 130.825, 8.188,  8.636 False
281.942, 130.838, 8.220,  8.669 False
281.668, 130.851, 8.247,  8.702 False
281.392, 130.864, 8.271,  8.735 False
281.117, 130.877, 8.290,  8.768 False
280.840, 130.889, 8.307,  8.801 False
280.563, 130.900, 8.320,  8.834 False
280.286, 130.911, 8.332,  8.867 False
280.008, 130.922, 8.342,  8.900 False
279.730, 130.931, 8.351,  8.933 False
279.452, 130.940, 8.359,  8.966 False
279.173, 130.949, 8.365,  8.999 False
278.895, 130.956, 8.371,  9.032 False
278.616, 130.964, 8.377,  9.065 False
278.337, 130.972, 8.381,  9.098 False
278.057, 130.979, 8.385,  9.131 False
277.778, 130.986, 8.388,  9.164 False
277.499, 130.992, 8.390,  9.197 False
277.219, 130.997, 8.392,  9.230 False
276.939, 131.003, 8.395,  9.263 False
276.660, 131.008, 8.396,  9.296 False
276.380, 131.012, 8.398,  9.329 False
276.100, 131.016, 8.398,  9.362 False
275.820, 131.019, 8.399,  9.395 False
275.540, 131.021, 8.400,  9.428 False
275.260, 131.024, 8.400,  9.461 False
274.980, 131.027, 8.401,  9.494 False
274.700, 131.029, 8.401,  9.527 False
274.420, 131.031, 8.401,  9.560 False
274.140, 131.033, 8.401,  9.593 False
273.860, 131.035, 8.400,  9.626 False
273.581, 131.036, 8.400,  9.659 False
273.301, 131.037, 8.399,  9.692 False
273.021, 131.037, 8.398,  9.725 False
272.741, 131.037, 8.398,  9.758 False
272.461, 131.037, 8.397,  9.791 False
272.181, 131.036, 8.397,  9.824 False
271.901, 131.035, 8.396,  9.857 False
271.621, 131.034, 8.395,  9.890 False
271.342, 131.032, 8.394,  9.923 False
271.062, 131.031, 8.393,  9.956 False
270.782, 131.029, 8.392,  9.989 False
270.502, 131.027, 8.392, 10.022 False
270.223, 131.024, 8.390, 10.055 False
269.943, 131.020, 8.389, 10.088 False
269.663, 131.017, 8.389, 10.121 False
269.384, 131.014, 8.388, 10.154 False
269.104, 131.009, 8.386, 10.187 False
268.825, 131.005, 8.386, 10.220 False
268.545, 131.001, 8.385, 10.253 False
268.266, 130.997, 8.384, 10.286 False
267.987, 130.992, 8.383, 10.319 False
267.707, 130.987, 8.382, 10.352 False
267.428, 130.981, 8.380, 10.385 False
267.149, 130.976, 8.380, 10.418 False
266.870, 130.970, 8.379, 10.451 False
266.590, 130.963, 8.378, 10.484 False
266.311, 130.956, 8.377, 10.517 False
266.032, 130.950, 8.376, 10.550 False
265.753, 130.943, 8.375, 10.583 False
265.474, 130.936, 8.374, 10.616 False
265.195, 130.928, 8.373, 10.649 False
264.916, 130.920, 8.372, 10.682 False
264.637, 130.912, 8.371, 10.715 False
264.358, 130.904, 8.371, 10.748 False
264.079, 130.896, 8.370, 10.781 False
263.800, 130.887, 8.369, 10.814 False
263.522, 130.878, 8.368, 10.847 False
263.243, 130.869, 8.367, 10.880 False
262.964, 130.860, 8.367, 10.913 False
262.685, 130.851, 8.366, 10.946 False
262.407, 130.842, 8.365, 10.979 False
262.128, 130.833, 8.364, 11.012 False
261.850, 130.823, 8.363, 11.045 False
261.571, 130.813, 8.363, 11.078 False
261.292, 130.803, 8.362, 11.111 False
261.014, 130.793, 8.361, 11.144 False
260.735, 130.783, 8.361, 11.177 False
260.457, 130.772, 8.360, 11.210 False
260.178, 130.762, 8.359, 11.243 False
259.900, 130.751, 8.359, 11.276 False
259.622, 130.740, 8.358, 11.309 False
259.343, 130.729, 8.357, 11.342 False
259.065, 130.718, 8.357, 11.375 False
258.787, 130.707, 8.356, 11.408 False
258.508, 130.695, 8.356, 11.441 False
258.230, 130.684, 8.355, 11.474 False
257.952, 130.673, 8.355, 11.507 False
257.674, 130.660, 8.354, 11.540 False
257.395, 130.648, 8.354, 11.573 False
257.117, 130.636, 8.353, 11.606 False
256.839, 130.624, 8.353, 11.639 False
256.561, 130.612, 8.352, 11.672 False
256.283, 130.600, 8.352, 11.705 False
256.005, 130.588, 8.351, 11.738 False
255.727, 130.575, 8.351, 11.771 False
255.448, 130.563, 8.350, 11.804 False
255.170, 130.551, 8.350, 11.837 False
254.892, 130.538, 8.350, 11.870 False
254.614, 130.526, 8.349, 11.903 False
254.336, 130.513, 8.349, 11.936 False
254.058, 130.500, 8.348, 11.969 False
253.780, 130.488, 8.348, 12.002 False
253.502, 130.475, 8.348, 12.035 False
253.224, 130.462, 8.347, 12.068 False
252.947, 130.449, 8.347, 12.101 False
252.669, 130.436, 8.347, 12.134 False
252.391, 130.423, 8.346, 12.167 False
252.113, 130.410, 8.346, 12.200 False
251.835, 130.397, 8.346, 12.233 False
251.557, 130.384, 8.345, 12.266 False
251.279, 130.371, 8.345, 12.299 False
251.001, 130.358, 8.345, 12.332 False
250.723, 130.345, 8.344, 12.365 False
250.446, 130.332, 8.344, 12.398 False
250.168, 130.319, 8.344, 12.431 False
249.890, 130.306, 8.344, 12.464 False
249.612, 130.293, 8.343, 12.497 False
249.334, 130.279, 8.343, 12.530 False
249.057, 130.266, 8.343, 12.563 False
248.779, 130.253, 8.342, 12.596 False
248.501, 130.240, 8.342, 12.629 False
248.223, 130.226, 8.342, 12.662 False
247.946, 130.212, 8.342, 12.695 False
247.668, 130.199, 8.341, 12.728 False
247.390, 130.186, 8.341, 12.761 False
247.112, 130.172, 8.341, 12.794 False
246.835, 130.159, 8.341, 12.827 False
246.557, 130.145, 8.341, 12.860 False
246.279, 130.132, 8.341, 12.893 False
246.002, 130.119, 8.340, 12.926 False
245.724, 130.105, 8.340, 12.959 False
245.446, 130.092, 8.340, 12.992 False
245.169, 130.079, 8.340, 13.025 False
244.891, 130.065, 8.340, 13.058 False
244.613, 130.052, 8.339, 13.091 False
244.336, 130.039, 8.339, 13.124 False
244.058, 130.026, 8.339, 13.157 False
243.780, 130.013, 8.339, 13.190 False
243.503, 130.000, 8.339, 13.223 False
243.225, 129.987, 8.339, 13.256 False
242.947, 129.974, 8.339, 13.289 False
242.670, 129.961, 8.338, 13.322 False
242.392, 129.948, 8.338, 13.355 False
242.114, 129.935, 8.338, 13.388 False
241.837, 129.922, 8.338, 13.421 False
241.559, 129.909, 8.338, 13.454 False
241.281, 129.896, 8.338, 13.487 False
241.004, 129.884, 8.338, 13.520 False
240.726, 129.871, 8.338, 13.553 False
240.449, 129.859, 8.337, 13.586 False
240.171, 129.846, 8.337, 13.619 False
239.893, 129.834, 8.337, 13.652 False
239.616, 129.821, 8.337, 13.685 False
239.338, 129.809, 8.337, 13.718 False
239.061, 129.797, 8.337, 13.751 False
238.783, 129.785, 8.337, 13.784 False
238.505, 129.772, 8.337, 13.817 False
238.228, 129.760, 8.337, 13.850 False
237.950, 129.748, 8.337, 13.883 False
237.672, 129.736, 8.336, 13.916 False
237.395, 129.725, 8.336, 13.949 False
237.117, 129.713, 8.336, 13.982 False
236.840, 129.701, 8.336, 14.015 False
236.562, 129.689, 8.336, 14.048 False
236.284, 129.678, 8.336, 14.081 False
236.007, 129.666, 8.336, 14.114 False
235.729, 129.655, 8.336, 14.147 False
235.451, 129.644, 8.336, 14.180 False
235.174, 129.632, 8.336, 14.213 False
234.896, 129.621, 8.336, 14.246 False
234.619, 129.610, 8.336, 14.279 False
234.341, 129.599, 8.336, 14.312 False
234.063, 129.588, 8.335, 14.345 False
233.786, 129.577, 8.335, 14.378 False
233.508, 129.567, 8.335, 14.411 False
233.230, 129.556, 8.335, 14.444 False
232.953, 129.546, 8.335, 14.477 False
232.675, 129.536, 8.335, 14.510 False
232.397, 129.525, 8.335, 14.543 False
232.120, 129.515, 8.335, 14.576 False
231.842, 129.505, 8.335, 14.609 False
231.564, 129.496, 8.335, 14.642 False
231.287, 129.486, 8.335, 14.675 False
231.009, 129.476, 8.335, 14.708 False
230.732, 129.467, 8.335, 14.741 False
230.454, 129.457, 8.335, 14.774 False
230.176, 129.448, 8.335, 14.807 False
229.899, 129.438, 8.335, 14.840 False
229.621, 129.429, 8.335, 14.873 False
229.343, 129.420, 8.335, 14.906 False
229.066, 129.411, 8.335, 14.939 False
228.788, 129.402, 8.335, 14.972 False
228.510, 129.394, 8.334, 15.005 False
228.232, 129.385, 8.334, 15.038 False
227.955, 129.377, 8.334, 15.071 False
227.677, 129.368, 8.334, 15.104 False
227.399, 129.360, 8.334, 15.137 False
227.122, 129.352, 8.334, 15.170 False
226.844, 129.344, 8.334, 15.203 False
226.566, 129.336, 8.334, 15.236 False
226.289, 129.328, 8.334, 15.269 False
226.011, 129.320, 8.334, 15.302 False
225.733, 129.312, 8.334, 15.335 False
225.456, 129.305, 8.334, 15.368 False
225.178, 129.297, 8.334, 15.401 False
224.900, 129.290, 8.334, 15.434 False
224.622, 129.283, 8.334, 15.467 False
224.345, 129.276, 8.334, 15.500 False
224.067, 129.269, 8.334, 15.533 False
223.789, 129.262, 8.334, 15.566 False
223.512, 129.255, 8.334, 15.599 False
223.234, 129.248, 8.334, 15.632 False
222.956, 129.241, 8.334, 15.665 False
222.678, 129.235, 8.334, 15.698 False
222.401, 129.228, 8.334, 15.731 False
222.123, 129.222, 8.334, 15.764 False
221.845, 129.216, 8.334, 15.797 False
221.568, 129.210, 8.334, 15.830 False
221.290, 129.204, 8.334, 15.863 False
221.012, 129.199, 8.334, 15.896 False
220.734, 129.193, 8.334, 15.929 False
220.457, 129.187, 8.334, 15.962 False
220.179, 129.182, 8.334, 15.995 False
219.901, 129.177, 8.334, 16.028 False
219.623, 129.172, 8.333, 16.061 False
219.346, 129.168, 8.333, 16.094 False
219.068, 129.163, 8.333, 16.127 False
218.790, 129.159, 8.334, 16.160 False
218.512, 129.155, 8.334, 16.193 False
218.235, 129.150, 8.334, 16.226 False
217.957, 129.146, 8.334, 16.259 False
217.679, 129.142, 8.334, 16.292 False
217.401, 129.138, 8.334, 16.325 False
217.124, 129.134, 8.334, 16.358 False
216.846, 129.130, 8.334, 16.391 False
216.568, 129.127, 8.334, 16.424 False
216.290, 129.123, 8.334, 16.457 False
216.012, 129.120, 8.334, 16.490 False
215.735, 129.116, 8.333, 16.523 False
215.457, 129.113, 8.333, 16.556 False
215.179, 129.110, 8.333, 16.589 False
214.901, 129.106, 8.333, 16.622 False
214.624, 129.103, 8.333, 16.655 False
214.346, 129.100, 8.333, 16.688 False
214.068, 129.098, 8.333, 16.721 False
213.790, 129.095, 8.333, 16.754 False
213.512, 129.092, 8.333, 16.787 False
213.235, 129.089, 8.333, 16.820 False
212.957, 129.087, 8.333, 16.853 False
212.679, 129.084, 8.333, 16.886 False
212.401, 129.083, 8.333, 16.919 False
212.124, 129.081, 8.333, 16.952 False
211.846, 129.080, 8.333, 16.985 False
211.568, 129.078, 8.333, 17.018 False
211.290, 129.076, 8.333, 17.051 False
211.012, 129.075, 8.333, 17.084 False
210.735, 129.073, 8.333, 17.117 False
210.457, 129.072, 8.333, 17.150 False
210.179, 129.071, 8.333, 17.183 False
209.901, 129.069, 8.333, 17.216 False
209.624, 129.068, 8.333, 17.249 False
209.346, 129.067, 8.333, 17.282 False
209.068, 129.066, 8.333, 17.315 False
208.790, 129.065, 8.333, 17.348 False
208.512, 129.065, 8.333, 17.381 False
208.235, 129.064, 8.333, 17.414 False
207.957, 129.063, 8.333, 17.447 False
207.679, 129.063, 8.333, 17.480 False
207.401, 129.062, 8.333, 17.513 False
207.124, 129.062, 8.333, 17.546 False
206.846, 129.061, 8.333, 17.579 False
206.568, 129.061, 8.333, 17.612 False
206.290, 129.061, 8.333, 17.645 False
206.013, 129.061, 8.333, 17.678 False
205.735, 129.061, 8.333, 17.711 False
205.457, 129.061, 8.333, 17.744 False
205.179, 129.061, 8.333, 17.777 False
204.901, 129.061, 8.333, 17.810 False
204.624, 129.061, 8.333, 17.843 False
204.346, 129.061, 8.333, 17.876 False
204.068, 129.062, 8.333, 17.909 False
203.790, 129.062, 8.333, 17.942 False
203.513, 129.063, 8.333, 17.975 False
203.235, 129.063, 8.333, 18.008 False
202.957, 129.064, 8.333, 18.041 False
202.679, 129.065, 8.333, 18.074 False
202.401, 129.065, 8.333, 18.107 False
202.124, 129.066, 8.333, 18.140 False
201.846, 129.067, 8.333, 18.173 False
201.568, 129.068, 8.333, 18.206 False
201.290, 129.069, 8.333, 18.239 False
201.013, 129.070, 8.333, 18.272 False
200.735, 129.071, 8.333, 18.305 False
200.457, 129.073, 8.333, 18.338 False
200.179, 129.074, 8.333, 18.371 False
199.902, 129.076, 8.333, 18.404 False
199.624, 129.077, 8.333, 18.437 False
199.346, 129.079, 8.333, 18.470 False
199.068, 129.081, 8.333, 18.503 False
198.790, 129.082, 8.333, 18.536 False
198.513, 129.084, 8.333, 18.569 False
198.235, 129.086, 8.333, 18.602 False
197.957, 129.088, 8.333, 18.635 False
197.679, 129.090, 8.333, 18.668 False
197.402, 129.092, 8.333, 18.701 False
197.124, 129.094, 8.333, 18.734 False
196.846, 129.096, 8.333, 18.767 False
196.568, 129.098, 8.333, 18.800 False
196.290, 129.100, 8.333, 18.833 False
196.013, 129.102, 8.333, 18.866 False
195.735, 129.105, 8.333, 18.899 False
195.457, 129.107, 8.333, 18.932 False
195.179, 129.109, 8.333, 18.965 False
194.902, 129.112, 8.333, 18.998 False
194.624, 129.114, 8.333, 19.031 False
194.346, 129.117, 8.333, 19.064 False
194.068, 129.120, 8.333, 19.097 False
193.791, 129.123, 8.333, 19.130 False
193.513, 129.126, 8.333, 19.163 False
193.235, 129.129, 8.333, 19.196 False
192.957, 129.131, 8.333, 19.229 False
192.680, 129.134, 8.333, 19.262 False
192.402, 129.137, 8.333, 19.295 False
192.124, 129.140, 8.333, 19.328 False
191.846, 129.143, 8.333, 19.361 False
191.569, 129.146, 8.333, 19.394 False
191.291, 129.149, 8.333, 19.427 False
191.013, 129.153, 8.333, 19.460 False
190.736, 129.156, 8.333, 19.493 False
190.458, 129.159, 8.333, 19.526 False
190.180, 129.162, 8.333, 19.559 False
189.902, 129.165, 8.333, 19.592 False
189.625, 129.169, 8.333, 19.625 False
189.347, 129.172, 8.333, 19.658 False
189.069, 129.175, 8.333, 19.691 False
188.791, 129.178, 8.333, 19.724 False
188.514, 129.182, 8.333, 19.757 False
188.236, 129.185, 8.333, 19.790 False
187.958, 129.189, 8.333, 19.823 False
187.680, 129.192, 8.333, 19.856 False
187.403, 129.195, 8.333, 19.889 False
187.125, 129.199, 8.333, 19.922 False
186.847, 129.202, 8.333, 19.955 False
186.569, 129.206, 8.333, 19.988 False
186.292, 129.209, 8.333, 20.021 False
186.014, 129.213, 8.333, 20.054 False
185.736, 129.216, 8.333, 20.087 False
185.459, 129.220, 8.333, 20.120 False
185.181, 129.223, 8.333, 20.153 False
184.903, 129.227, 8.333, 20.186 False
184.625, 129.230, 8.333, 20.219 False
184.348, 129.234, 8.333, 20.252 False
184.070, 129.237, 8.333, 20.285 False
183.792, 129.241, 8.333, 20.318 False
183.514, 129.245, 8.333, 20.351 False
183.237, 129.248, 8.333, 20.384 False
182.959, 129.252, 8.333, 20.417 False
182.681, 129.255, 8.333, 20.450 False
182.403, 129.259, 8.333, 20.483 False
182.126, 129.263, 8.333, 20.516 False
181.848, 129.266, 8.333, 20.549 False
181.570, 129.270, 8.333, 20.582 False
181.293, 129.274, 8.333, 20.615 False
181.015, 129.277, 8.333, 20.648 False
180.737, 129.281, 8.333, 20.681 False
180.459, 129.284, 8.333, 20.714 False
180.182, 129.288, 8.333, 20.747 False
179.904, 129.292, 8.333, 20.780 False
179.626, 129.295, 8.333, 20.813 False
179.348, 129.299, 8.333, 20.846 False
179.071, 129.303, 8.333, 20.879 False
178.793, 129.306, 8.333, 20.912 False
178.515, 129.310, 8.333, 20.945 False
178.237, 129.313, 8.333, 20.978 False
177.960, 129.317, 8.333, 21.011 False
177.682, 129.321, 8.333, 21.044 False
177.404, 129.324, 8.333, 21.077 False
177.126, 129.328, 8.333, 21.110 False
176.849, 129.331, 8.333, 21.143 False
176.571, 129.335, 8.333, 21.176 False
176.293, 129.339, 8.333, 21.209 False
176.016, 129.342, 8.333, 21.242 False
175.738, 129.346, 8.333, 21.275 False
175.460, 129.348, 8.333, 21.308 False
175.182, 129.352, 8.333, 21.341 False
174.905, 129.355, 8.330, 21.374 False
174.628, 129.358, 8.310, 21.407 False
174.352, 129.361, 8.281, 21.440 False
174.077, 129.365, 8.228, 21.473 False
173.805, 129.368, 8.143, 21.506 False
173.537, 129.371, 8.034, 21.539 False
173.274, 129.374, 7.904, 21.572 False
173.015, 129.377, 7.760, 21.605 False
172.761, 129.380, 7.605, 21.638 False
172.513, 129.383, 7.440, 21.671 False
172.270, 129.386, 7.271, 21.704 False
172.033, 129.388, 7.096, 21.737 False
171.802, 129.391, 6.921, 21.770 False
171.576, 129.393, 6.749, 21.803 False
171.356, 129.396, 6.586, 21.836 False
171.141, 129.398, 6.430, 21.869 False
170.930, 129.400, 6.286, 21.902 False
170.724, 129.403, 6.152, 21.935 False
